"X.words","word_cnt","description","DONE","date","estimate","actual"
"@pomodori","1,1,1,1,1,1,1,1,1,1,1,1,1,1",1178,0,2010-11-19,3,NA
"@riskapp","1,1,1,1,1,1,1,1",1667,0,2010-11-19,1,NA
"@teamly,@plannning","1,1,1,1,1",4493,0,2010-11-19,1,1
"@teamly,@inception","1,1,1,1,1,1,1,1",4957,0,2010-11-19,2,NA
"@craft","1,1,1,1",4968,0,2010-11-19,1,NA
"@personal","1,1,1",5689,0,2010-11-19,1,NA
"@personal","1,1,1,1,1,1,1,1,1,1,1,1",5760,0,2010-11-19,1,NA
"@craft","1,1,1",7125,0,2010-11-19,1,NA
"@craft","1,1,1",7440,0,2010-11-19,1,NA
"@craft","1,1,1",7441,0,2010-11-19,1,NA
"@teamly,@setup","1,1,1",7446,1,2010-11-19,1,4
"@craft","1,1,1,1",7682,0,2010-11-19,1,NA
"@teamly,@bug","1,1,1,1,1,1,1,1,1,1,1,1,1",7816,0,2010-11-19,2,5
"@apsupp,@bug","1,1,1,1,1,1",9319,0,2010-11-19,4,NA
"@planning","1",1,1,2010-11-22,1,1
"@teamly,@inception","1,1,1,1,1",2457,0,2010-11-22,1,NA
"@teamly,@planning","1,1,1,1,1,1,1,1,1",2744,1,2010-11-22,6,8
"@teamly,@planning","1,1,1,1,1",5708,0,2010-11-22,4,2
"@teamly","1,1,1,1,1,1,1",6076,1,2010-11-22,1,1
"@teamly,@inception","1,1,1,1",7781,1,2010-11-22,1,1
"@teamly,@inception","1,1,1,1,1,1",7782,1,2010-11-22,2,2
"@planning","1",1,1,2010-11-23,1,1
"@riskapp,@kickoff","1,1,1",3283,0,2010-11-23,4,NA
"@riskapp,@inception","1,1,1,1,1,1,1,1,1,1",4047,1,2010-11-23,1,1
"@riskapp,@kickoff","1,1,1,1,1,1",4873,1,2010-11-23,5,6
"@riskapp,@planning","1,1,1,1,1",8376,1,2010-11-23,2,9
"@riskapp,@planning","1,1",499,1,2010-11-24,2,2
"@teamly,@personal","1,1,1,1,1,1,1,1,1,1,1,1,1",5492,1,2010-11-24,1,1
"@riskapp,@planning","1,1,1,1,1,1",7006,1,2010-11-24,4,4
"@teamly,@kickoff","1,1,1,1,1",9585,0,2010-11-24,2,4
"@teamly,@inception","1,1,1,1,1,1,1,1,1,1,1,1,1,1",9774,1,2010-11-24,2,2
"@planning","1",1,1,2010-11-25,1,1
"@pomodori,@bug","1,1,1,1,1,1,1,1",929,1,2010-11-25,2,4
"@teamly,@setup","1,1,1,1,1,1",2595,1,2010-11-25,1,1
"@teamly,@setup","1,1,1,1",3008,1,2010-11-25,1,1
"@teamly,@setup","1,1,1,1,1,1,1",3009,1,2010-11-25,4,8
"@teamly,@setup","1,1,1,1,1",3010,1,2010-11-25,1,2
"@teamly,@setup","1,1,1,1,1",4739,1,2010-11-25,1,1
"@personal","1,1,1,1,1,1,1,2,1,1,1,1,1",8044,1,2010-11-25,1,1
"@riskapp,@setup","2,1,1,1,1,1,1",11073,0,2010-11-25,4,2
"@planning","1",1,1,2010-11-26,1,2
"@leftovers","1",1,1,2010-11-26,1,1
"@riskapp,@checkin","1,1,1,1,1,1",501,1,2010-11-26,1,1
"@teamly,@setup","1,1,1,1,1,1,1,1,1",2605,0,2010-11-26,2,NA
"@riskapp,@checkin","1,1,1,1,1",2743,1,2010-11-26,3,3
"@teamly,@setup","1,1,1,1,1,1,1",3411,0,2010-11-26,1,2
"@teamly,@setup","1,1,1,1,1,1,1",4738,1,2010-11-26,1,0
"@teamly,@setup","1,1,1",4744,1,2010-11-26,1,1
"@teamly,@setup","1,1,1,1,1,1",4760,1,2010-11-26,1,1
"@riskapp,@checkin","1,1,1",5719,1,2010-11-26,1,1
"@personal","1,1,1,1,1",6381,0,2010-11-26,1,NA
"@teamly,@setup","1,1,1,1,1,1,1,1,2,1,1",7256,0,2010-11-26,4,NA
"@personal","1,1,1,1,1,1,1,1",7267,0,2010-11-26,1,NA
"@teamly,@setup","1,1,1,1,1,1,1",8510,1,2010-11-26,1,5
"@teamly,@setup","1,1,1,1,1,1,1,1,1,1",9179,1,2010-11-26,4,0
"@riskapp,@setup","2,1,1,1,1,1,1",11073,0,2010-11-26,NA,NA
"@planning","1",1,1,2010-11-28,1,2
"@teamly,@bug","1,1,1,1,1,2,1,1,1,2",309,0,2010-11-28,2,5
"@running","1,1,1,1,1,1",3850,1,2010-11-28,1,1
"@riskapp,@setup","1,1,1,1,1,1",4387,0,2010-11-28,1,NA
"@riskapp,@setup","1,1,1,1,1,1,1,1",4388,0,2010-11-28,1,NA
"@riskapp,@setup","1,1,1,1,1,1,1,1,1",4400,0,2010-11-28,4,NA
"@riskapp,@setup","1,1,1,1,1,1,1,1,1,1,1",4696,0,2010-11-28,4,2
"@teamly,@spike","1,1,1,1,1,1,1,1,1,1,1",4880,1,2010-11-28,2,1
"@teamly,@bug","1,1,1,1,1,1,1,1,1",5498,1,2010-11-28,1,1
"@planning","1",1,1,2010-11-29,1,1
"@teamly,@showsub","1,1,1,1,1,2,1,1,1",183,0,2010-11-29,4,NA
"@teamly,@showsub","1,1,1,1,1,1,1",227,0,2010-11-29,1,NA
"@teamly,@showsub","1,1,1,1,1,1,1,1,1",238,1,2010-11-29,2,6
"@teamly,@bug","1,1,1,1,1,1,1,1,1,1,1,1,1",310,1,2010-11-29,2,2
"@teamly,@showsub","1,1,1,1,1,1,1,1,1,1,1",2298,1,2010-11-29,1,2
"@teamly,@bug","1,1,1,1,1,1,1,1",4383,1,2010-11-29,1,1
"@riskapp,@setup","1,1,1,1,1,1,1,1,1",4697,1,2010-11-29,2,2
"@riskapp,@collab","1,1,1,1,1,1,1,1,1,1,1",5583,1,2010-11-29,1,4
"@teamly,@showsub","2,1,1,1,1,1,1,1,1",8085,0,2010-11-29,2,NA
"@teamly,@showsub","1,1,1,1,1,1,2,1,2",9095,0,2010-11-29,4,NA
"@teamly,@planning","1,1,1,1,1,1,1,1",9492,1,2010-11-29,4,2
"@teamly,@showsub","1,1,1,1,1,1,1,1",10719,0,2010-11-29,2,NA
"@planning","1",1,1,2010-11-30,1,1
"@teamly,@showsub","1,1,1,1,1,2,1,1,1",183,1,2010-11-30,4,8
"@teamly,@casestudy","1,1,1,1,1,1",344,1,2010-11-30,2,2
"@teamly,@setup","1,1,1,1,1,1,1",2864,0,2010-11-30,1,NA
"@teamly,@casestudy","1,1,1,1,1,1,1,1,1,1,1",3202,1,2010-11-30,2,1
"@teamly,@bug","1,1,1,1,1,1",4382,1,2010-11-30,1,2
"@teamly,@casestudy","1,1,1",7417,1,2010-11-30,1,1
"@personal","1,1,1,1,1,1,1,1",7817,1,2010-11-30,1,1
"@teamly,@showsub","1,1,1,1,1,1,1",7925,1,2010-11-30,2,1
"@teamly,@showsub","2,1,1,1,1,1,1,1,1",8085,0,2010-11-30,2,NA
"@teamly,@casestudy","1,1,1,2,1,1,1,1",8131,1,2010-11-30,1,1
"@teamly,@showsub","1,1,1,1,1,1,2,1,2",9095,0,2010-11-30,4,NA
"@teamly,@casestudy","1,1,1,1,1",9391,1,2010-11-30,1,0
"@teamly","1,1,1,1,1,1,1,1,1,1",9647,1,2010-11-30,0,NA
"@teamly,@showsub","1,1,1,1,1,1,1,1",10719,0,2010-11-30,2,2
"@planning","1",1,1,2010-12-01,1,1
"@teamly,@web","1,1,1,1,1,1,1",361,1,2010-12-01,1,2
"@riskapp,@login","1,1,1,1,1,1,1,1,1,1",651,1,2010-12-01,3,4
"@teamly,@bug","1,1,1,1,1",2724,1,2010-12-01,1,1
"@riskapp,@login","1,1,1,1,1,1,1,1,1,1,1",6003,1,2010-12-01,4,3
"@riskapp,@inception","1,1,1,1,1,1,1,1,1",6651,1,2010-12-01,1,3
"@riskapp,@setup","1,1,1",7452,1,2010-12-01,4,5
"@riskapp,@setup","1,1,1,1,1,1,1,1,1,1,1",7631,1,2010-12-01,2,0
"@leftovers","1",1,1,2010-12-02,1,1
"@planning","1",1,1,2010-12-02,1,1
"@teamly,@web","1,1,1,1,2,1,1,1,1,1,1",347,0,2010-12-02,1,NA
"@teamly,@showsub","1,1,1,1,1,1,1,1,1",2117,0,2010-12-02,1,3
"@teamly,@incubator","1,1,1,1,1,1,1,1",2737,1,2010-12-02,2,1
"@teamly,@planning","1,1,1,1",7391,1,2010-12-02,1,1
"@teamly,@social","1,1,1,1,1,1,1,1",8902,0,2010-12-02,4,NA
"@teamly,@unexp","1,1,1,1,1,1",10263,1,2010-12-02,2,4
"@teamly,@showsub","1,1,1,1,1,1,1,1,1",10608,1,2010-12-02,4,4
"@teamly,@planning","1,1,1,1,1,1,1,2,1,1",10839,0,2010-12-02,2,NA
"@planning","1",1,1,2010-12-03,1,2
"@riskapp,@sal","1,1",3122,1,2010-12-03,2,3
"@teamly,@deploy","1,1,1,1,1,1,1,1,1,1,1",3629,1,2010-12-03,4,4
"@teamly,@web,@deploy","1,1,1,1,1,1,1",6617,1,2010-12-03,1,1
"@riskapp,@login","1,1,2,1,1,1,1,1,1,1",7078,1,2010-12-03,4,2
"@riskapp,@sal","1,1",7151,1,2010-12-03,1,0
"@teamly,@bug","1,1,1,1,1,1,1,1",7358,0,2010-12-03,4,2
"@teamly,@showsub,@deploy","1,1,1,1,1",7791,0,2010-12-03,1,NA
"@teamly,@bug,@deploy","1,1,1,1,1,2,1",8708,1,2010-12-03,1,1
"@riskapp,@login","1,1,1,1,1,1,1,1,1",9101,0,2010-12-03,2,3
"@riskapp,@sal","1,1",9584,1,2010-12-03,1,1
"@planning","1",1,1,2010-12-05,1,2
"@teamly,@bug","1,1,1,1,1,1,1",1171,0,2010-12-05,1,NA
"@apsupp,@bug","1,1,1,1,1,1,1,1,1",2385,0,2010-12-05,2,NA
"@teamly,@chrome","1,1,1,1,1,1,1,1",6703,1,2010-12-05,1,1
"@teamly,@chrome","1,1,1,1,1,1,1",7401,1,2010-12-05,2,2
"@teamly,@setup","1,1,1,1,1,1,1,1,1,1,1,1,1,1",7629,0,2010-12-05,1,NA
"@teamly,@bug","1,1,1,1,1,1,1",9334,0,2010-12-05,6,4
"@teamly,@deploy","1,1,1,1,1,1,1,1,1,1",10051,0,2010-12-05,1,NA
"@planning","1",1,1,2010-12-06,1,3
"@teamly,@web","1,1,1,1,2,1,1,1,1,1,1",347,0,2010-12-06,1,NA
"@riskapp,@portfolio","1,1,1,1,1,1,1,1,1,1,1,1",2028,0,2010-12-06,6,NA
"@riskapp","1,1,1,1",2091,1,2010-12-06,1,0
"@apsupp,@bug","1,1,1,1,1,1,1,1,1",2385,1,2010-12-06,2,1
"@riskapp,@portfolio","1,1,1,1,1,1,1,1,1",3176,0,2010-12-06,3,1
"@teamly,@bug","1,1,1,1,1,1,1",3428,1,2010-12-06,4,7
"@teamly,@bug","1,1,1,1,1,1,1,1",7346,0,2010-12-06,4,7
"@teamly,@setup","1,1,1,1,1,1,1,1,1,1,1,1,1,1",7629,0,2010-12-06,1,NA
"@teamly,@deploy","1,1,1,1,1,1,1",9809,1,2010-12-06,2,0
"@planning","1",1,1,2010-12-07,1,1
"@teamly,@comments","1,1,1,1,1,1,1,2,1,1,1,1",165,1,2010-12-07,6,5
"@teamly,@comments","1,1,1,1,1,1,1,1,1,1,1,1,1,1",168,1,2010-12-07,5,4
"@teamly,@web","1,1,1,1,2,1,1,1,1,1,1",347,0,2010-12-07,2,NA
"@teamly,@comments,@planning","1,1,1,1,1,1,1,1,1",585,1,2010-12-07,2,2
"@personal","1,1,1,1,1",1267,0,2010-12-07,1,NA
"@teamly,@design","1,1,1,1,1,1",2746,0,2010-12-07,3,NA
"@riskapp,@portfolio","1,1,2,1,1,1,1,1,1,1",5419,1,2010-12-07,3,1
"@teamly,@bug","1,1,1,1,1,1,1,1",7346,1,2010-12-07,4,3
"@teamly,@setup","1,1,1,1,1,1,1,1,1,1,1,1,1,1",7629,0,2010-12-07,1,NA
"@riskapp,@portfolio","1,1,1,1,1,1,1,1",9125,1,2010-12-07,3,1
"@planning","1",1,1,2010-12-08,1,4
"@teamly,@admin","1,1,1,1,1,1,1,1,1,1,1,1",262,1,2010-12-08,2,1
"@teamly,@web","1,1,1,1,2,1,1,1,1,1,1",347,0,2010-12-08,1,NA
"@riskapp,@login","1,1,1,1,1",572,0,2010-12-08,4,3
"@teamly,@deploy","1,1,1,1,1,1,1,1,1",921,0,2010-12-08,1,NA
"@teamly,@admin","1,1,1,1,1,1",2938,1,2010-12-08,4,5
"@teamly,@admin","1,1,1,1,1,1,1",4348,1,2010-12-08,1,1
"@teamly,@invitation","1,1,1,1,1,1",4615,0,2010-12-08,4,NA
"@teamly,@unexp","1,1,1,1,1,1,1,1",4804,1,2010-12-08,1,NA
"@teamly,@deploy","1,1,1,1,1,1,1",7414,0,2010-12-08,1,NA
"@teamly,@setup","1,1,1,1,1,1,1,1,1,1,1,1,1,1",7629,0,2010-12-08,1,NA
"@teamly,@admin","1,1,1,1,1,1",7642,1,2010-12-08,2,2
"@teamly,@admin","1,1,1,1,1,1,1,1,1",8853,0,2010-12-08,2,6
"@planning","1",1,1,2010-12-09,1,1
"@leftovers","1",1,1,2010-12-09,2,NA
"@teamly,@web","1,1,1,1,2,1,1,1,1,1,1",347,0,2010-12-09,1,NA
"@teamly,@web","1,1,1,1,1,1,1",360,1,2010-12-09,2,6
"@personal","1,1,1,1,1,1,1,1",2512,1,2010-12-09,1,NA
"@teamly,@invitation","1,1,1,1,1,1",4615,1,2010-12-09,4,1
"@teamly,@admin","1,1,1,1,1,1,1,1,1,1,1",5270,1,2010-12-09,2,5
"@teamly,@deploy","1,1,1,1,1,1,1,1",7415,1,2010-12-09,1,2
"@teamly,@setup","1,1,1,1,1,1,1,1,1,1,1,1,1,1",7629,0,2010-12-09,1,NA
"@riskapp","1,1,1,1,1,1,1,1",8167,0,2010-12-09,1,NA
"@riskapp,@network","1,1,1,1,1,1",9578,1,2010-12-09,4,4
"@riskapp,@network","1,1,1,1,1,1,1,1",9863,0,2010-12-09,4,3
"@planning","1",1,1,2010-12-10,1,2
"@teamly,@web","1,1,1,1,2,1,1,1,1,1,1",347,1,2010-12-10,1,1
"","1,1,1,1,1",1262,0,2010-12-10,NA,NA
"@teamly,@setup","1,1,1,1,1,1,1,1,1,1",1479,1,2010-12-10,1,1
"@teamly,@invitation","1,1,1,1,1,1,1,1",1480,1,2010-12-10,2,4
"@riskapp,@login","1,1,1,1,1,1,1,1,1,1,1,1,1",2021,0,2010-12-10,4,NA
"","1,1,1,1,1,1,1",4340,0,2010-12-10,NA,NA
"@teamly,@design","1,1,1,1",5488,1,2010-12-10,5,4
"@riskapp,@network","1,1,1,1,1,1,1,1,1,1,1,1,1,1",5631,0,2010-12-10,2,NA
"@teamly,@design","1,1,1,1,1,1,1,1",5707,1,2010-12-10,1,2
"@planning,@unexp","1,1,1,1,1,1,1",7383,1,2010-12-10,1,NA
"@teamly,@teamview","1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2",9113,0,2010-12-10,6,NA
"@teamly,@admin","1,1,1,1,1,1,2,2,1,1,1,1,1,2,2",10393,0,2010-12-10,2,NA
"@teamly,@bug","1,1,1,1",10434,0,2010-12-10,1,NA
"@teamly,@deploy","1,1,1,1,1,1,1,1,1,1",10493,0,2010-12-10,1,NA
"@riskapp,@network","1,1,1,1,1,1,1,1,1",10899,1,2010-12-10,1,1
"@riskapp,@network","1,1,1,1",11089,0,2010-12-10,2,1
"@planning","1",1,1,2010-12-12,1,1
"@riskapp,@login","1,1,1,1,1,1,1,1,1,1,1,1,1",2021,0,2010-12-12,4,NA
"@riskapp,@network","1,1,1,1,1,1,1,1,1,1,1,1,1,1",5631,1,2010-12-12,2,2
"@teamly,@planning","1,1,1,1",7384,1,2010-12-12,1,3
"@riskapp,@design","1,1,1,1,1,1",10053,1,2010-12-12,2,2
"@riskapp,@network","1,1,1,1,1,1",10195,1,2010-12-12,1,1
"@riskapp,@network","1,1,1,1",11089,1,2010-12-12,2,3
"@planning","1",1,1,2010-12-13,1,1
"@teamly,@invitation","1,1,1,1,1,1,1",180,0,2010-12-13,5,2
"@riskapp,@checkin","1,1",499,1,2010-12-13,1,3
"@teamly,@invitation","1,1,1,1,1,1,1,1,1",2027,0,2010-12-13,5,NA
"@buy","1,1,1,1,1,1,1",5309,0,2010-12-13,1,NA
"@teamly,@planning","1,1,1,1,1",5487,1,2010-12-13,4,4
"@personal","1,1,1,1,1",5506,1,2010-12-13,1,1
"@riskapp,@checkin","1,1",5703,1,2010-12-13,2,3
"@riskapp,@checkin","1,1",7150,1,2010-12-13,1,1
"@riskapp,@login","2,1,1,1,1,1,1,1",9122,1,2010-12-13,2,3
"@planning","1",1,1,2010-12-14,1,1
"@teamly,@invitation","1,1,1,1,1,1,1",180,1,2010-12-14,5,10
"@teamly,@invitation","2,1,1,1,1,1,1,1",1489,0,2010-12-14,4,NA
"@teamly,@invitation","1,1,1,1,1,1,1,1,1",2027,1,2010-12-14,5,7
"@riskapp,@planning","1,1,1,1,1,1,1,1,1,1,1,1,1,1",4042,0,2010-12-14,2,2
"@riskapp,@planning","1,1,1,1,1,1,1,1,1,1,1,1,1,1",4042,1,2010-12-14,2,2
"@teamly,@meeting","1,1,1,1,1",6525,1,2010-12-14,2,2
"@riskapp,@learn","1,1,1,1",10080,0,2010-12-14,6,2
"@teamly","1,1,1,1,1,1,1,1,1,1,1,1,1",10508,0,2010-12-14,2,NA
"@teamly","1,1,1,1,1,1,1,1",10514,0,2010-12-14,1,NA
"@planning","1",1,1,2010-12-15,1,1
"@teamly,@invitation","2,1,1,1,1,1,1,1",1489,0,2010-12-15,4,NA
"@riskapp,@portfolio,@spike","1,1,1,1,1,1",1970,0,2010-12-15,6,NA
"@riskapp,@design","1,1,1,1,1,1",8359,1,2010-12-15,2,1
"@teamly,@meeting","1,1,1,1,1,1,1",9252,1,2010-12-15,2,0
"@riskapp,@planning","1,1,1,1,1,1,1",9643,1,2010-12-15,2,4
"@teamly","1,1,1,1,1,1,1,1,1,1,1,1,1",10508,1,2010-12-15,2,2
"@teamly","1,1,1,1,1,1,1,1",10514,1,2010-12-15,1,0
"@planning","1",1,1,2010-12-16,1,1
"@teamly,@invitation","2,1,1,1,1,1,1,1",1489,1,2010-12-16,4,7
"@riskapp,@portfolio,@spike","1,1,1,1,1,1",1970,0,2010-12-16,6,6
"@personal","1,1,1,1",3356,1,2010-12-16,2,1
"@teamly,@invitation","1,1,1,1,1,1,2,1",4961,0,2010-12-16,6,5
"@teamly,@bug","1,1,1,1",10434,0,2010-12-16,1,NA
"@planning","1",1,1,2010-12-17,1,1
"@teamly,@bug","1,1,2,1,1,1,1,1,1",479,0,2010-12-17,1,NA
"@riskapp,@checkin","1,1",499,0,2010-12-17,1,NA
"@teamly,@planning,@unexp","1,1,1,1,1,1,1,1,1,1,1",2944,1,2010-12-17,1,NA
"@riskapp,@checkin","1,1",3122,1,2010-12-17,2,3
"@riskapp,@setup","1,1,1,1,1",4728,1,2010-12-17,1,2
"@teamly,@invitation","1,1,1,1,1,1,2,1",4961,1,2010-12-17,6,9
"@personal","1,1,1",5116,0,2010-12-17,NA,NA
"@riskapp,@checkin","1,1",7151,1,2010-12-17,1,0
"@teamly","1,1,1,1,1,1,1",9174,1,2010-12-17,1,1
"@teamly","1,1,1,1,1,1",9459,0,2010-12-17,4,NA
"@teamly,@admin","1,1,1,1,1,1,2,2,1,1,1,1,1,2,2",10393,0,2010-12-17,4,NA
"@teamly,@bug","1,1,1,1",10434,0,2010-12-17,1,NA
"@riskapp,@portfolio","2,1,1,1,1,1,1,2",10565,0,2010-12-17,5,1
"@planning","1",1,1,2010-12-19,1,1
"@riskapp,@checkin","1,1",499,1,2010-12-19,1,1
"@personal","1,1,1",5116,0,2010-12-19,1,NA
"@personal","1,1,1,1,1,1,1,1",5619,0,2010-12-19,1,NA
"@personal","1,1,1,1,1,1,1,1,1",6232,1,2010-12-19,1,1
"@teamly,@web","1,1,2,1,1,1,1,1,1",6364,1,2010-12-19,5,6
"@personal","1,1,1,1,1",8602,1,2010-12-19,1,1
"@planning","1",1,1,2010-12-20,1,1
"@riskapp,@planning","1,1,1,1",2720,0,2010-12-20,1,NA
"@teamly,@payment","1,1,1,1,1,1,1,1",3862,1,2010-12-20,2,1
"@riskapp","1,1,1,1,1,1,1,1,1,1,1,1,1",4226,1,2010-12-20,4,4
"@riskapp,@font","1,1,1,1,1,1,1,1,1,1",4350,1,2010-12-20,1,2
"@personal","1,1,1,1,1,1,1,1",5619,1,2010-12-20,1,0
"@teamly,@web","1,1,1,1,1,1,1",5937,1,2010-12-20,1,1
"@teamly,@invitation","1,1,1,1,1,1,1,1,1,1,1,1,1,1",6359,1,2010-12-20,4,3
"@teamly,@invitation","1,1,1,1,1,1,1,1,1,1,1",8989,1,2010-12-20,4,7
"@planning","1",1,1,2010-12-21,1,2
"@teamly,@payment","1,1,1,1,1,1",3863,1,2010-12-21,4,4
"@teamly,@setup","1,1,1,1",4982,1,2010-12-21,1,1
"@running","1,1,1,1",6395,1,2010-12-21,2,2
"@riskapp,@portfolio","1,1,1,1,1,1,2,1,1",9119,0,2010-12-21,5,NA
"@riskapp,@portfolio","1,1,1,1,1,1,1,1,1,1,1,1,1,1",10081,1,2010-12-21,2,4
"@teamly,@bug","1,1,1,1",10434,1,2010-12-21,4,5
"@teamly,@payment","1,1,1",11127,1,2010-12-21,2,4
"@teamly,@payment","1,1,1,1",11128,1,2010-12-21,1,0
"@planning","1",1,1,2010-12-22,1,1
"@teamly,@invitation","1,1,1,1,1,1,1,1,1,1,1,1",160,0,2010-12-22,6,7
"@riskapp,@checkin","1,1",499,1,2010-12-22,1,1
"@riskapp,@checkin","1,1",3122,1,2010-12-22,2,3
"@personal","1,1,1,1,1,1",4980,0,2010-12-22,1,NA
"@teamly,@invitation","1,1,1,1,1,2,1,1,1,1",5632,0,2010-12-22,4,NA
"@teamly,@invitation,@unexp,@bug","1,1,1,1,1,1,1,1,1,1,1",5635,0,2010-12-22,1,NA
"@riskapp,@planning","1,1,1,1,1,1,1,1,1,1,1,2,1",6652,1,2010-12-22,1,1
"@riskapp,@checkin","1,1",7151,1,2010-12-22,1,1
"@running","1,1,1,1,1,1,1,1,1,1,1,1,1",7269,0,2010-12-22,1,NA
"@personal","1,1,1,1",8118,0,2010-12-22,1,NA
"@riskapp,@portfolio","1,1,1,1,1,1,2,1,1",9119,0,2010-12-22,5,2
"@teamly,@invitation,@bug","1,1,1,1,1,1,1,1",9574,1,2010-12-22,4,3
"@planning","1",1,1,2010-12-23,1,1
"@teamly,@invitation","1,1,1,1,1,1,1,1,1,1,1,1",160,0,2010-12-23,2,NA
"@teamly,@invitation","1,1,1,1,1,1,1,1,1",521,0,2010-12-23,6,NA
"@teamly,@setup","1,2,1,1,2,1,1,2",1856,1,2010-12-23,1,1
"@teamly,@setup","1,1,1,1,1,1,1,1,1,1",3489,1,2010-12-23,2,4
"@teamly,@unexp,@bug","1,1,1,1,1,1,1,1",3691,1,2010-12-23,4,3
"@teamly,@invitation","1,1,1,1,1,2,1,1,1,1",5632,1,2010-12-23,4,4
"@teamly,@checkin","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",9640,1,2010-12-23,1,1
"@planning","1",1,1,2010-12-27,3,2
"@riskapp,@planning","1,1,1,1,1,1,1,1,1,1,1,1,1,1",115,0,2010-12-27,2,1
"@teamly,@ui","1,1,1,1,1,1,1,1,1",1524,1,2010-12-27,4,3
"@planning","1",1,1,2010-12-28,1,1
"@riskapp,@setup","1,1,1,1,1,1,1,1,1",5890,1,2010-12-28,3,4
"@riskapp,@login","1,1,1,1,1,1,1,1",7086,0,2010-12-28,NA,NA
"@riskapp,@portfolio","1,1,1,1,1,1",7088,0,2010-12-28,4,2
"@riskapp,@portfolio","1,1,1,1,1,1,1",7312,1,2010-12-28,6,6
"@riskapp,@login","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",7626,1,2010-12-28,1,1
"@riskapp,@login","1,1,1,1,1,1,1,1,1,1,1",9507,0,2010-12-28,NA,NA
"@riskapp,@login","1,1,1,1,1,1,1,1,1,1",10603,0,2010-12-28,NA,NA
"@planning","1",1,1,2010-12-29,1,1
"@teamly,@invitation","1,1,1,1,1,1,1,1,1,1,1,1",160,1,2010-12-29,6,1
"@teamly,@invitation","1,1,1,1,1,1,1,1,1",521,1,2010-12-29,6,4
"@teamly,@invitation","1,1,1,1,1,1,1,1,1",2668,1,2010-12-29,3,0
"@teamly,@teamview","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",5052,1,2010-12-29,4,5
"@personal","1,1,1,1,1,1,1,1,1,1,1,1",6590,0,2010-12-29,2,NA
"@teamly,@unexp","1,1,1,1,1,1",7611,1,2010-12-29,1,3
"@personal","1,1,1,1",8118,0,2010-12-29,1,NA
"@planning","1",1,1,2010-12-30,1,1
"@teamly,@hotfix","1,1,1,2,1,1,1,1,1,1,1,1,1,1,1",476,1,2010-12-30,4,7
"@personal,@blog","1,1,1,1,1,1,1,1,1,1,1,1,1",994,0,2010-12-30,2,NA
"@teamly,@newsletter","1,1,1,1,1,1,1,1,1",5518,0,2010-12-30,2,NA
"@teamly,@deploy","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1",5910,1,2010-12-30,1,1
"@personal","1,1,1,1,1,1,1,1,1,1,1,1",6590,1,2010-12-30,1,1
"@personal","1,1,1",6945,0,2010-12-30,1,NA
"@personal","1,1,1,1",8118,1,2010-12-30,1,0
"@personal","2,1,1,1,1,1,1,1,1,1,1,1",9741,0,2010-12-30,1,NA
"@planning","1",1,1,2011-01-04,1,1
"@teamly,@learn","1,1,1,1,1",946,0,2011-01-04,3,4
"@teamly,@deploy","1,1,1,1,1,1,1,1,1",2691,1,2011-01-04,2,1
"@running","1,1,2,1,1,1,1,1",3860,0,2011-01-04,1,NA
"@teamly","1,1,1,1,1,1,1,1,1,1",4331,0,2011-01-04,2,1
"@teamly,@integration","1,1,1,1",5567,1,2011-01-04,1,1
"@teamly,@planning","1,1,1,1,1,1,1,1,1,1,1,1",7350,1,2011-01-04,2,2
"@craft","1,1,1,1,1,1,1",8311,0,2011-01-04,4,NA
"@planning","1",1,1,2011-01-05,1,1
"@teamly,@newsletter","1,1,1,1,1",235,1,2011-01-05,2,2
"@teamly,@login","1,1,1,1,1,1,1,1,1,1,1,1",2445,1,2011-01-05,4,3
"@teamly,@login","1,1,1,1,1,1,1,1,1",3168,1,2011-01-05,3,4
"@riskapp,@design","1,1,1,2,1,1,1,1,1,1",3405,0,2011-01-05,5,3
"@running","1,1,2,1,1,1,1,1",3860,1,2011-01-05,1,2
"@teamly,@newsletter","1,1,1,1,1,1",4342,1,2011-01-05,1,1
"@craft","1,1,1,1,1,1,1",8311,0,2011-01-05,4,NA
"@planning","1",1,1,2011-01-06,1,1
"@teamly,@deploy","1,1,1,1,1,1,1",1532,1,2011-01-06,1,1
"@riskapp,@portfolio,@refactoring","1,1,1,1,1,1,2,1,1",1858,1,2011-01-06,4,6
"@riskapp,@portfolio","1,1,1,1,1,1,1,1,1,1,1,1",3229,0,2011-01-06,4,2
"@riskapp,@design","1,1,1,2,1,1,1,1,1,1",3405,1,2011-01-06,4,3
"@craft","1,1,1,1,1,1,1,1,1,1",5062,0,2011-01-06,2,NA
"@teamly,@newsletter","1,1,1,1,1,1",5578,1,2011-01-06,1,1
"@teamly,@newsletter,@planning","1,1,1",6441,1,2011-01-06,2,3
"@teamly,@newsletter","1,1,1,1,1,2,1,1,1,1,1",6686,1,2011-01-06,1,1
"@craft","1,1,1,1,1,1,1",8311,0,2011-01-06,2,NA
"@craft","1,1,1,1,1,1,1,1,1",10723,0,2011-01-06,2,NA
"@planning","1",1,1,2011-01-07,1,1
